,textID,text,sentiment,selected_text
3119,25ea895560,_g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff.  So we`re good then.,neutral, _g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff. So we`re good then.
3120,2b6ec32c28,_WOCKEEZ I`m missin u guys by a day!! Ill b there tomorrow  butttt see u june 18th with the blockkkkk!!!!,negative, missin
3121,894a3f680a,this is absurd ! I feel like a dipping in the pool real quick . its too bad i dont have a poool,negative, this is absurd
3122,c258bebc27,Going to get a pedicure and the to CPK for lunch,neutral, Going to get a pedicure and the to CPK for lunch
3123,e53f3fb1a4,Why did everyone seem to leave me this weekend  ....sigh. In bed,negative, ....sigh.
3124,9cf0c77bc1,Going into town later to get myself a birthday present.  An iPod Touch will do nicely I think,positive, nicely
3125,9e07e4f596,"I`m off to bed. Head just won`t stop giving me pain. ahgg.. Let this sinus, allergy, whatever you are be over tomorrow! Sogni D`oro",negative, pain.
3126,bb14e1f4cb,At the bus stop there`s always a big pile of loogies. So. Gross.,positive, So. Gross.
3127,8f65a41e73, well keep me posted if it comes out fully thanks,positive, thanks
3128,c29116d111,happy Star Wars day,positive, happy
3129,efb43fce11,"Thanks all for coming out tonight, hope ya had fun!",positive, Thanks
3130,7053623c26, i mean give. lol with a finger! then crash her car! lol jk. thats bad. just ignore her,neutral, i mean give. lol with a finger! then crash her car! lol jk. thats bad. just ignore her
3131,72ee8deee3,things are looking better and better! i think i might be quite happy,positive, happy
3132,6ffc960726,Had fun at the Airshow with the boys today - exhausted,neutral, Had fun at the Airshow with the boys today - exhausted
3133,586e68c59d,Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry,negative, saddest
3134,04b57c4359,one of my cat`s is sick,negative, sick
3135,e33459f8f1,"Just left Brooklyn going uptown for some latin coffee with a dollar sandwich, can`t find that in downtown Brooklyn, where Brooklyn @",neutral," Just left Brooklyn going uptown for some latin coffee with a dollar sandwich, can`t find that in downtown Brooklyn, where Brooklyn @"
3136,43c61eb7a3,I can`t find my camera,negative, I can`t find my camera
3137,a7a96b2c1d,i think that i`m the only 1 on!!!,positive, i think that i`m the only 1 on!!!
3138,87cd836d7b,is feelin it,neutral, is feelin it
3139,a72f4f357b,"I`m the bird with broken wings, she`s the song i love to sing  you know who you are ****",positive, i love
3140,ad5d8a84c1, rofl. room is too small to dance,neutral, rofl. room is too small to dance
3141,18a11e8dbd,@_mmmichelle you`re in france?!?! cheri!,neutral, @_mmmichelle you`re in france?!?! cheri!
3142,2e8bd923d0, that made me cry  poor hollie ****,negative, cry
3143,ebae3ed394,"OK, time to head into Urban Outfitters to see what catches my eye, then head home, since this rain is hindering any more pics for the day",neutral," OK, time to head into Urban Outfitters to see what catches my eye, then head home, since this rain is hindering any more pics for the day"
3144,10c55c13b8,really annoyed that work appear to have blocked facebook now...,negative, annoyed
3145,b26843421f,Mothers Day,neutral, Mothers Day
3146,f3c6e98737,_ PrintChick thx for sharen LUV IT,positive, thx for sharen LUV IT
3147,b9ade6591a, delegate  I am now eating pate on toast a my wife is editing yesterday`s engagement shoot ;),neutral, delegate I am now eating pate on toast a my wife is editing yesterday`s engagement shoot ;)
3148,3ae98f1cae,Ha! I think I really have lost it. Time to get ready for work.,negative, lost it.
3149,3477bb4c82, hell yea its hot here  i miss cali,negative, miss
3150,193fe8822f,YES! I DONE IT! at last.  my homework is ready dx and i can go waaalkiiing because the sun is shining ^^ oh yeah.,positive, YES! I DONE IT! at last. my homework is ready dx and i can go waaalkiiing because the sun is shining ^^ oh yeah.
3151,b631ec4bfa, you writing fanfic? me read!,neutral, you writing fanfic? me read!
3152,6913d9c30e, I`m saving up for a three burner weber for next year,neutral, I`m saving up for a three burner weber for next year
3153,07d608a03d,  Thanks Mr. DJ!,positive, Thanks
3154,d0ce0ab587,I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.,negative, I hate
3155,425c9eb614," ohh sorry , thats someone else`s pic  my bad",negative," ohh sorry , thats someone else`s pic my bad"
3156,43790fc27b," *hugs* Oh gosh, I`m sorry",negative, I`m sorry
3157,727cbe5970,"_ YEEEAH :`D lmao, dentists aren`t nice  espesh after they decide your too old for goodie bags with stickers & awesome toothpaste",positive, awesome
3158,7d0291358f, why do we need to wait another year for toy story 3?!,neutral, why do we need to wait another year for toy story 3?!
3159,9dec21d822,"HAHAH, Did I hear MVP Chants in Atlanta`s Arena?  At least they get it right there, unlike at staples",neutral," HAHAH, Did I hear MVP Chants in Atlanta`s Arena? At least they get it right there, unlike at staples"
3160,3d90ad58ee, haha well then maybe u shouldn`t be so weak  hehe jks  ****,positive, haha well then maybe u shouldn`t be so weak
3161,12b08fabd2,Biggest food fight/mosh pit ever and i miss it from across the school,negative, miss
3162,f97b6d38ed,I killed my dill plant again. Why does this happen with dill? It is doing great then suddenly it`s dead. http://tinyurl.com/mlh4f5,negative, killed
3163,93370a10dc,#3wordsaftersex it hurts now,negative, hurts
3164,3ff2b333c3," I can only imagine, but I know I love hearing about your novel!    I`m kinda awake, lol.  Will continue to do so, hopefully.",positive, love
3165,ec9c43fbb3,Gonna try to get a couple hours of sleep. Love going to bed at 9 am. Later Twitter,positive, Love
3166,99fdaff40d,http://twitpic.com/4wi9p - playing with ethan. i love you baby,positive, i love you baby
3167,0c524f5e69, how come? i want pizza,neutral, how come? i want pizza
3168,1783b5eb60,Geez I`m hating bein at work till 10 on a day like this I feel like its a wasted lovley day,negative, hating
3169,932227184c,"At every gas station, I look for postcards for   No luck.",negative, No luck.
3170,00f377c634,ya i walked into the wall thats why i have a plaster on my neck,neutral, ya i walked into the wall thats why i have a plaster on my neck
3171,b99ba239de,  Hey everyone! I just mixed the first single....!  'Why R U' ...I`m sooo excited!,positive, excited!
3172,1f9663bb46,Guys will go see Constance 	 logically,neutral, Guys will go see Constance logically
3173,23d8ccab77,did not sleep a wink last night  X,neutral, did not sleep a wink last night X
3174,f59bbec4a3, // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg,neutral, // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs = gregg
3175,a37b6c27a2,ahh! big scary bug flying around my room!!!!!,negative, scary
3176,1d06a9cc02,"oh yes, the Cavs win game5, now onto game6. it`s still danger, they HAVE to win this one either, it`s no shot for the championship",neutral," oh yes, the Cavs win game5, now onto game6. it`s still danger, they HAVE to win this one either, it`s no shot for the championship"
3177,e124c79abd, Happy Anoop Day to you too Monica,positive, Happy
3178,5a5d7e4d2f,"Just tried an energy drink to report back for you guys, and im sweating and have the worst cramps. I want to lie down",negative, worst cramps.
3179,bd3b5dbd9a,Happy Mothers May to my Mak   Love you always! XOXO.,positive, Happy
3180,12e0187cb9, i found out that there`s sushi with fake crab meat and it`s not good for you,negative, not good for you
3181,ea032bbaaf,is thinking about a career change,neutral, is thinking about a career change
3182,e42d0e6e9d," meh, i feel fine now, it was crazy 10 minute sickness session, but now i`m hungry again",negative," meh, i feel fine now, it was crazy"
3183,946573f031, what sun?,neutral, what sun?
3184,2d5051cce9,   Well....hopefully someday soon you can get one!,positive,hopefully
3185,16fb14a0f7,Under sooooo much stress lately,negative, Under sooooo much stress lately
3186,8b5e410207, me too. ****.,negative, ****.
3187,eaeee872b9," Tuned to listen, but had a 1:30 meeting. Now know that my high school/college French doesn`t cut it anymore.",neutral," Tuned to listen, but had a 1:30 meeting. Now know that my high school/college French doesn`t cut it anymore."
3188,e8d8465eab,"Do you have a chronic illness blog? Let me know, I`ll post your link on my own  www.ptsici.blogspot.com",neutral," Do you have a chronic illness blog? Let me know, I`ll post your link on my own www.ptsici.blogspot.com"
3189,1a857a38fb,Weekend is getting close. Too bad I`ll be stuck up north  Hopefully I`ll be able to get out next weekend for some real life fun.,positive, Hopefully I`ll be able to get out next weekend for some real life fun.
3190,25694a4e38,JT should just be a regular on SNL,neutral, JT should just be a regular on SNL
3191,a4b3b95e89, #twappy http://bit.ly/D9qVk,neutral, #twappy
3192,2e57d38abb, It`s never too late - they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries!,negative, It`s never too late - they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries!
3193,d6b053947f,not at all happy...dont know what the reason is,negative, not at all happy...
3194,7db93d25c6,"_fan76 ROFL!  THAT`S my problem, only two hands",negative," THAT`S my problem,"
3195,94977637ab,"no transport for church  wont be making it, im crushed. Oh well, more time for assignments I suppose. My throat really hurts ...",negative," crushed. Oh well, more time for assignments I suppose. My throat really hurts"
3196,a028e284db," What timeeee? My mom says I have to do something daw tomorrow, eh. But we`re never compelte!",neutral," What timeeee? My mom says I have to do something daw tomorrow, eh. But we`re never compelte!"
3197,513358abe6, I`ve been sat sunbathing in the bombed out church all day and left and missed you,negative, missed you
3198,d2dbf84fe0,I know exactly where i should be,neutral, I know exactly where i should be
3199,9d8efb8db9," I`ve made a game for you, Stephen- http://tinyurl.com/ctw4ld - well, actually it`s for us, not you",neutral," I`ve made a game for you, Stephen- http://tinyurl.com/ctw4ld - well, actually it`s for us, not you"
3200,88040d7737, thanks to follow. have a nice rest,positive, thanks
3201,db4bb26337, Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!,positive, absolutely amazing
3202,9e2748c5e4," yeah i got ur text! well ive only been on summer break for a week, and so far its been boring... all i do is watch tennis matches",negative, boring...
3203,060acf7042,I`ve been nudged!!! not much going on lately umped games over the wknd and i took one to the pills,neutral, I`ve been nudged!!! not much going on lately umped games over the wknd and i took one to the pills
3204,5ad2c5e27b,i just saw a bird slowly die right next to me,negative, die
3205,6a5af5f4c5, hahahaha where is that train? I want on! That should be a wild ride,positive, That should be a wild ride
3206,6fe391edf6,Love the family feud episode with the kardashians tonight,positive, Love
3207,74e36c1c25,I`m coming up with a new plan with my bestie. Oh this one is gonna be great.,positive, great.
3208,2dfbe0b7fb,Hmmm. http://www.djhero.com/ is down,negative, down
3209,fbd7404138,lmao...ummmm nothing...,neutral, lmao...ummmm nothing...
3210,a26a75179f,_90 haha agreed  LOL,positive, agreed LOL
3211,6a72b1eb3c, hello  I`m up late playing on the internet. I love you!,positive, I love you!
3212,981a6f186d,The music video I made for my  project for `This City is Contagious` by  is uploading to YouTube now.,neutral, The music video I made for my project for `This City is Contagious` by is uploading to YouTube now.
3213,d794425886,Theyre sappin mah sentry! errr yea... i`m without power at home right now,neutral, Theyre sappin mah sentry! errr yea... i`m without power at home right now
3214,2280788f99,crash in Qmbol,negative, crash
3215,16ac3c903c, Perth Australia,neutral, Perth Australia
3216,007eeb40ff,http://twitpic.com/4wgoq - The Beach was phenomenal 2day,positive, phenomenal
